Target,Group ID,Probe ID,Probe AS,Country,City,Latitude,Longitude,Median RTT (ms),Neighbor AS,Path Stable,AS Path,Path Count,Path Percentage
Valve AS32590,AS3209-1,1004205,AS3209,DE,Unknown,48.0995,9.7875,15.973,AS6830,False,"[Private, AS6830, AS32590]",52,7.738095238095238
Valve AS32590,AS3209-1,1004229,AS3209,DE,Unknown,49.2015,8.1185,11.494,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,1005630,AS3209,DE,Unknown,48.9475,9.4285,13.335,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,1006170,AS3209,DE,Unknown,48.6775,9.1605,14.566,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1006450,AS3209,DE,Unknown,48.2475,10.0895,24.007,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,1006471,AS3209,DE,Unknown,48.9075,8.4305,12.8225,AS3209,False,"[Private, AS3209, AS32590]",667,99.25595238095238
Valve AS32590,AS3209-1,1006974,AS3209,DE,Unknown,50.1295,8.6805,16.8565,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1007534,AS3209,DE,Unknown,49.4995,8.3985,13.2125,AS3209,True,"[Private, AS3209, AS32590]",380,100.0
Valve AS32590,AS3209-1,1008826,AS3209,DE,Unknown,47.9705,10.9185,16.008,AS3209,False,"[Private, AS3209, AS32590]",343,99.42028985507248
Valve AS32590,AS3209-1,1009090,AS3209,DE,Unknown,49.4875,8.4715,12.689,AS6830,False,"[Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1009752,AS3209,DE,Unknown,48.0385,11.5295,15.3555,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,1010135,AS3209,DE,Unknown,48.7895,9.2185,3.648,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,1010220,AS3209,DE,Unknown,48.1375,11.5785,15.9065,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,10636,AS3209,DE,Unknown,50.0405,8.6885,17.949,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,11106,AS3209,DE,Unknown,48.0505,10.4975,23.85,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,12501,AS3209,DE,Unknown,50.3075,8.1575,17.086,AS6830,False,"[Private, AS3209, AS6830, AS32590]",619,92.11309523809524
Valve AS32590,AS3209-1,12501,AS3209,DE,Unknown,50.3075,8.1575,17.086,AS6830,False,"[Private, AS6830, AS32590]",50,7.440476190476191
Valve AS32590,AS3209-1,13106,AS3209,DE,Unknown,49.3905,8.7875,9.976,AS6830,False,"[Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,15049,AS3209,DE,Unknown,50.1315,8.6895,8.661999999999999,AS3209,True,"[Private, AS3209, AS32590]",234,100.0
Valve AS32590,AS3209-1,15199,AS3209,DE,Unknown,49.4415,7.7615,12.421,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,20354,AS3209,DE,Unknown,48.1095,11.7795,18.472,AS3209,False,"[Private, AS3209, AS32590]",667,99.25595238095238
Valve AS32590,AS3209-1,21313,AS3209,DE,Unknown,50.0785,8.2275,11.739,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,21441,AS3209,DE,Unknown,49.0075,8.3995,14.567,AS3209,False,"[Private, AS3209, AS32590]",645,95.98214285714286
Valve AS32590,AS3209-1,24357,AS3209,DE,Unknown,48.5905,9.7995,24.6505,AS6830,False,"[Private, AS3209, AS6830, AS32590]",629,99.5253164556962
Valve AS32590,AS3209-1,26827,AS3209,DE,Unknown,48.1705,11.4985,11.304,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,2715,AS3209,DE,Unknown,48.6595,10.8175,20.382,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,27796,AS3209,DE,Unknown,50.1105,8.6315,9.74,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,28765,AS3209,DE,Unknown,48.6295,9.0305,14.773,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,28886,AS3209,DE,Unknown,49.6305,8.6215,10.578,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,28895,AS3209,DE,Unknown,48.0195,11.4815,15.5625,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,29289,AS3209,DE,Unknown,49.6615,8.5715,9.748,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-1,29289,AS3209,DE,Unknown,49.6615,8.5715,9.748,AS6830,False,"[Private, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS3209-1,29386,AS3209,DE,Unknown,49.9805,7.9315,15.07,AS6830,False,"[Private, AS3209, AS6830, AS32590]",636,94.64285714285714
Valve AS32590,AS3209-1,29386,AS3209,DE,Unknown,49.9805,7.9315,15.07,AS6830,False,"[Private, AS6830, AS32590]",33,4.910714285714286
Valve AS32590,AS3209-1,29387,AS3209,DE,Unknown,49.4705,8.6615,17.938,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,2941,AS3209,DE,Unknown,49.0675,9.2995,17.315,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,29503,AS3209,DE,Unknown,48.7385,9.3175,16.372,AS6830,False,"[Private, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,29682,AS3209,DE,Unknown,49.2385,7.0615,15.027,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,29698,AS3209,DE,Unknown,50.1715,8.9215,11.679,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,29748,AS3209,DE,Unknown,48.6715,8.9995,14.658,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,3017,AS3209,DE,Unknown,49.6905,8.6175,9.307,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,30759,AS3209,DE,Unknown,48.3815,10.9395,16.561,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,30800,AS3209,DE,Unknown,49.4975,8.5475,13.7395,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,31701,AS3209,DE,Unknown,48.1475,11.4575,14.855,AS3209,True,"[Private, AS3209, AS32590]",163,100.0
Valve AS32590,AS3209-1,31902,AS3209,DE,Unknown,48.9985,8.5175,9.775,AS3209,False,"[Private, AS3209, AS32590]",667,99.25595238095238
Valve AS32590,AS3209-1,31959,AS3209,DE,Unknown,49.3815,8.6695,15.269,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,32652,AS3209,DE,Unknown,48.1385,11.5795,15.802,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,34943,AS3209,DE,Unknown,48.5085,9.6195,14.664,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,35053,AS3209,DE,Unknown,48.8785,8.6695,10.769,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,35663,AS3209,DE,Unknown,49.2085,9.0505,10.497,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,4150,AS3209,DE,Unknown,48.1875,11.6195,18.281,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,4193,AS3209,DE,Unknown,50.1085,8.6815,10.282,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,4251,AS3209,DE,Unknown,49.4175,8.5295,15.9555,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,50828,AS3209,DE,Unknown,48.3815,10.0085,18.794,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,51077,AS3209,DE,Unknown,48.6205,9.0405,17.397,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,51094,AS3209,DE,Unknown,48.3995,9.0515,16.612499999999997,AS6830,False,"[Unknown, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,51308,AS3209,DE,Unknown,49.4715,8.5475,11.591,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,52340,AS3209,DE,Unknown,48.1075,11.6595,16.6295,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,52368,AS3209,DE,Unknown,48.7115,9.4205,12.208,AS6830,False,"[Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,52368,AS3209,DE,Unknown,48.7115,9.4205,12.208,AS6830,False,"[Private, AS6830, AS32590, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS3209-1,52831,AS3209,DE,Unknown,49.0075,8.3985,12.548,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,54082,AS3209,DE,Unknown,49.2985,8.7415,11.205,AS6830,False,"[Private, AS6830, AS32590]",664,99.55022488755624
Valve AS32590,AS3209-1,54104,AS3209,DE,Unknown,48.6195,9.5375,18.268,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,54584,AS3209,DE,Unknown,48.8495,9.1615,12.583,AS6830,False,"[Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,60331,AS3209,DE,Unknown,48.7775,10.0985,15.5005,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-1,60380,AS3209,DE,Unknown,48.6075,11.6415,20.764,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,60659,AS3209,DE,Unknown,49.3815,8.3795,12.932,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,60833,AS3209,DE,Unknown,50.2185,8.2585,11.81,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,61130,AS3209,DE,Unknown,50.1775,8.9185,9.552,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,61343,AS3209,DE,Unknown,49.8685,8.6695,11.898,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,61376,AS3209,DE,Unknown,49.0105,8.3705,15.407,AS3209,False,"[Private, AS3209, AS32590]",575,92.44372990353698
Valve AS32590,AS3209-1,61389,AS3209,DE,Unknown,49.2615,7.2515,13.6065,AS3209,False,"[Private, AS3209, AS32590]",647,99.69183359013869
Valve AS32590,AS3209-1,61493,AS3209,DE,Unknown,50.1085,8.6815,9.637,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-1,61562,AS3209,DE,Unknown,48.1385,11.5805,15.843,AS3209,False,"[Private, AS3209, AS32590]",658,99.84825493171472
Valve AS32590,AS3209-1,62349,AS3209,DE,Unknown,47.7615,11.3695,17.669,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-1,65096,AS3209,DE,Unknown,48.3605,9.9815,21.688,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-1,81,AS3209,DE,Unknown,49.1475,9.2915,15.049,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,1000948,AS3209,DE,Unknown,50.8115,6.2595,12.975,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.55290611028316
Valve AS32590,AS3209-2,1001142,AS3209,DE,Unknown,51.4985,7.0195,16.455,AS6830,False,"[Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,1005055,AS3209,DE,Unknown,51.5195,6.3395,16.9155,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,1005563,AS3209,DE,Unknown,51.4585,7.3305,15.897,AS6830,False,"[Private, AS3209, AS6830, AS32590]",663,99.40029985007496
Valve AS32590,AS3209-2,1006412,AS3209,DE,Unknown,51.5185,6.3375,17.004,AS3209,False,"[Private, AS3209, AS32590]",670,99.55423476968797
Valve AS32590,AS3209-2,1007757,AS3209,DE,Unknown,50.7205,6.1395,12.887,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-2,1010087,AS3209,DE,Unknown,51.2105,6.7815,6.2,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,1338,AS3209,DE,Unknown,51.8315,6.6385,21.842,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-2,14111,AS3209,DE,Unknown,51.2175,6.7675,13.83,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,14294,AS3209,DE,Unknown,51.4995,7.5515,15.612,AS3209,False,"[Private, AS3209, AS32590]",666,99.10714285714286
Valve AS32590,AS3209-2,15812,AS3209,DE,Unknown,51.2085,6.7775,6.07,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,16188,AS3209,DE,Unknown,51.2115,6.8015,14.081,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,164,AS3209,DE,Unknown,51.5195,7.4505,16.209,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,19267,AS3209,DE,Unknown,50.8005,7.2105,20.07,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-2,21339,AS3209,DE,Unknown,51.4415,6.7785,15.773,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,24907,AS3209,DE,Unknown,51.3705,7.4775,15.108,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-2,28125,AS3209,DE,Unknown,51.2695,6.8085,5.587,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,29219,AS3209,DE,Unknown,50.8915,6.9875,16.433,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,29227,AS3209,DE,Unknown,51.1805,6.8685,14.742,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,29389,AS3209,DE,Unknown,51.5815,6.9715,16.594,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,30919,AS3209,DE,Unknown,50.8215,6.8975,21.762,AS6830,False,"[Private, AS3209, AS6830, AS32590]",645,95.98214285714286
Valve AS32590,AS3209-2,30919,AS3209,DE,Unknown,50.8215,6.8975,21.762,AS6830,False,"[Private, AS6830, AS32590]",21,3.125
Valve AS32590,AS3209-2,30990,AS3209,DE,Unknown,51.1175,6.9515,16.63,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,32045,AS3209,DE,Unknown,51.6495,7.2395,17.757,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,33480,AS3209,DE,Unknown,51.3975,7.1915,15.881,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,35441,AS3209,DE,Unknown,51.6075,7.1795,19.553,AS3209,False,"[Private, AS3209, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,4943,AS3209,DE,Unknown,51.0885,6.8895,17.804499999999997,AS6830,False,"[Private, AS3209, AS6830, AS32590]",473,98.74739039665972
Valve AS32590,AS3209-2,4943,AS3209,DE,Unknown,51.0885,6.8895,17.804499999999997,AS6830,False,"[AS3209, AS6830, AS32590]",1,0.208768267223382
Valve AS32590,AS3209-2,52980,AS3209,DE,Unknown,51.9675,7.6415,16.371,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-2,53297,AS3209,DE,Unknown,51.1305,6.7815,26.496,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-2,53297,AS3209,DE,Unknown,51.1305,6.7815,26.496,AS6830,False,"[Private, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS3209-2,53337,AS3209,DE,Unknown,50.7705,6.0685,16.349,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,55087,AS3209,DE,Unknown,51.1105,6.6315,16.453,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,55365,AS3209,DE,Unknown,50.7695,6.0905,19.113,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-2,60180,AS3209,DE,Unknown,50.7975,6.4815,13.665,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,60244,AS3209,DE,Unknown,51.5195,6.3295,16.721,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,61507,AS3209,DE,Unknown,51.4705,6.7575,19.545,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-2,62471,AS3209,DE,Unknown,50.7275,7.1905,21.357,AS6830,False,"[Private, AS3209, AS6830, AS32590]",667,99.25595238095238
Valve AS32590,AS3209-3,1006062,AS3209,DE,Unknown,51.7885,8.8305,17.019,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-3,1008105,AS3209,DE,Unknown,51.9895,8.5975,19.858,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-3,1009377,AS3209,DE,Unknown,51.9805,9.2505,21.0585,AS3209,True,"[Private, AS3209, AS32590]",672,100.0
Valve AS32590,AS3209-3,1010215,AS3209,DE,Unknown,52.1195,8.6775,15.961,AS6830,False,"[AS3209, AS6830, AS32590]",669,99.40564635958395
Valve AS32590,AS3209-3,1010215,AS3209,DE,Unknown,52.1195,8.6775,15.961,AS6830,False,"[AS6830, AS32590]",1,0.1485884101040119
Valve AS32590,AS3209-3,13677,AS3209,DE,Unknown,51.7205,8.7605,15.754,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-3,2168,AS3209,DE,Unknown,52.0315,8.4805,17.056,AS6830,False,"[Private, AS3209, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS3209-3,2168,AS3209,DE,Unknown,52.0315,8.4805,17.056,AS6830,False,"[Private, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS3209-3,24174,AS3209,DE,Unknown,51.7795,8.8205,13.771,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-3,50002,AS3209,DE,Unknown,51.9585,8.5175,17.477,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-3,53039,AS3209,DE,Unknown,51.9515,9.0985,15.476,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-4,1000827,AS3209,DE,Unknown,48.0105,7.8585,17.058,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-4,1004239,AS3209,DE,Unknown,48.0715,8.4485,13.262,AS3209,False,"[Private, AS3209, AS32590]",670,99.55423476968797
Valve AS32590,AS3209-4,26808,AS3209,DE,Unknown,47.7615,7.5675,25.687,AS3209,False,"[Private, AS3209, AS32590]",434,99.54128440366972
Valve AS32590,AS3209-4,29215,AS3209,DE,Unknown,48.0495,7.8675,17.384999999999998,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-4,29215,AS3209,DE,Unknown,48.0495,7.8675,17.384999999999998,AS6830,False,"[Private, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS3209-4,32134,AS3209,DE,Unknown,48.0595,8.4485,19.415,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-4,32360,AS3209,DE,Unknown,47.6175,7.6705,16.662,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-5,1002092,AS3209,DE,Unknown,51.3085,9.4815,15.887,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-5,1005908,AS3209,DE,Unknown,51.1215,9.4375,15.796,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-5,1006240,AS3209,DE,Unknown,51.2875,9.4195,11.616,AS6830,False,"[Private, AS3209, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS3209-5,15087,AS3209,DE,Unknown,51.5005,9.7515,16.336,AS3209,False,"[Private, AS3209, AS32590]",671,99.85119047619048
Valve AS32590,AS3209-5,62423,AS3209,DE,Unknown,51.3085,9.4785,10.949,AS6830,False,"[AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-6,52491,AS3209,DE,Unknown,47.6675,9.5915,16.462,AS3209,False,"[Private, AS3209, AS32590]",670,99.70238095238096
Valve AS32590,AS3209-6,52750,AS3209,DE,Unknown,47.6075,9.5295,17.169,AS6830,False,"[Private, AS3209, AS6830, AS32590]",670,99.70238095238096
Valve AS32590,AS33915-1,10016,AS33915,NL,Unknown,52.2805,4.8275,15.336,AS6830,False,"[Private, AS33915, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS33915-1,10016,AS33915,NL,Unknown,52.2805,4.8275,15.336,AS6830,False,"[Private, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS33915-1,1003194,AS33915,NL,Unknown,52.3695,4.9315,16.755,AS6830,False,"[Private, AS33915, AS6830, AS32590]",556,83.23353293413174
Valve AS32590,AS33915-1,1003194,AS33915,NL,Unknown,52.3695,4.9315,16.755,AS6830,False,"[Private, AS206238, AS49127, AS6830, AS32590]",109,16.317365269461078
Valve AS32590,AS33915-1,1003900,AS33915,NL,Unknown,52.4375,4.8275,16.733,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,1004788,AS33915,NL,Unknown,52.3915,4.6415,15.8245,AS6830,False,"[Private, AS33915, AS6830, AS32590]",653,97.17261904761904
Valve AS32590,AS33915-1,1004788,AS33915,NL,Unknown,52.3915,4.6415,15.8245,AS6830,False,"[Private, AS6830, AS32590]",9,1.3392857142857142
Valve AS32590,AS33915-1,1004788,AS33915,NL,Unknown,52.3915,4.6415,15.8245,AS6830,False,"[Private, AS33915, AS6830, AS33915, AS6830, AS32590]",1,0.1488095238095238
Valve AS32590,AS33915-1,1005285,AS33915,NL,Unknown,51.9495,4.4915,20.3505,AS6830,False,"[Private, AS33915, AS6830, AS32590]",654,97.17682020802376
Valve AS32590,AS33915-1,1005285,AS33915,NL,Unknown,51.9495,4.4915,20.3505,AS6830,False,"[AS33915, AS6830, AS32590]",16,2.37741456166419
Valve AS32590,AS33915-1,1007920,AS33915,NL,Unknown,51.8875,5.2785,21.764,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,1007930,AS33915,NL,Unknown,52.0775,4.2785,15.723,AS6830,False,"[Private, AS33915, AS6830, AS32590]",666,99.10714285714286
Valve AS32590,AS33915-1,1009633,AS33915,NL,Unknown,51.2385,5.7085,19.907,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,1009782,AS33915,NL,Unknown,52.1685,6.1415,30.5465,AS6830,False,"[Private, AS33915, AS6830, AS32590]",670,99.55423476968797
Valve AS32590,AS33915-1,1009938,AS33915,NL,Unknown,51.8915,4.4885,19.138,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,10890,AS33915,NL,Unknown,52.3675,4.9015,15.614,AS6830,False,"[Private, AS33915, AS6830, AS32590]",391,64.62809917355372
Valve AS32590,AS33915-1,11540,AS33915,NL,Unknown,52.3475,4.9095,15.458,AS6830,False,"[Private, AS33915, AS6830, AS32590]",665,98.95833333333334
Valve AS32590,AS33915-1,11540,AS33915,NL,Unknown,52.3475,4.9095,15.458,AS6830,False,"[Private, AS6830, AS32590]",4,0.5952380952380952
Valve AS32590,AS33915-1,11740,AS33915,NL,Unknown,52.3875,4.8895,16.836,AS6830,False,"[Private, AS33915, AS6830, AS32590]",644,95.83333333333334
Valve AS32590,AS33915-1,11917,AS33915,NL,Unknown,50.8405,5.6875,21.857,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,12771,AS33915,NL,Unknown,50.9975,5.8905,12.811,AS6830,False,"[Private, AS50266, Private, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,13308,AS33915,NL,Unknown,50.9815,5.8275,29.753,AS6830,False,"[Private, AS33915, AS6830, AS32590]",667,99.25595238095238
Valve AS32590,AS33915-1,13308,AS33915,NL,Unknown,50.9815,5.8275,29.753,AS6830,False,"[Private, AS33915, AS6830, AS33915, AS6830, AS32590]",2,0.2976190476190476
Valve AS32590,AS33915-1,14118,AS33915,NL,Unknown,52.0815,4.3075,17.059,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,14256,AS33915,NL,Unknown,52.2805,4.8595,18.751,AS6830,False,"[Private, AS33915, AS6830, AS32590]",668,99.40476190476193
Valve AS32590,AS33915-1,14256,AS33915,NL,Unknown,52.2805,4.8595,18.751,AS6830,False,"[Private, AS6830, AS32590]",2,0.2976190476190476
Valve AS32590,AS33915-1,16961,AS33915,NL,Unknown,52.0875,5.2505,15.915,AS6830,False,"[Private, AS33915, AS6830, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,17948,AS33915,NL,Unknown,52.8415,4.8595,16.523,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
Valve AS32590,AS33915-1,17950,AS33915,NL,Unknown,52.2075,6.0095,,AS33915,False,"[Private, AS33915, Private, AS6830, AS33915, AS32590]",659,98.21162444113264
Valve AS32590,AS33915-1,17950,AS33915,NL,Unknown,52.2075,6.0095,,AS33915,False,"[Private, AS33915, AS6830, AS33915, AS32590]",1,0.1490312965722801
Valve AS32590,AS33915-1,17984,AS33915,NL,Unknown,52.0895,5.2115,16.904,AS6830,False,"[Private, AS33915, AS6830, AS32590]",669,99.55357142857144
